Date,Stock,macro_gdp,macro_cpi,macro_csent,macro_candh,macro_retailsal,macro_indpro,macro_bondyd,macro_ppiaco,macro_DCOILBRENTEU,Debt to Equity Ratio,Return on Assets,TTM Net EPS,PE Ratio,FF-RmxRf,FF-SMB,FF-HML,FF-Rf,adjusted,sma3,sma13,sma20,ema14,rsi14,macd,signal,Social Media Sentiment,ret,ret1
7/1/2018,RCL,18699.75,0.01,97.90,-0.02,440422.00,103.46,2.89,204.30,3.86,1.39,0.07,8.41,14.79,0.03,-0.02,0.00,0.00,104.06,107.77,118.44,111.04,112.36,54.47,16.40,19.14,0.10,0.01,0.07
8/1/2018,RCL,18699.75,0.06,96.20,-0.03,439876.00,104.18,2.89,203.40,3.86,1.39,0.07,8.41,14.79,0.03,0.01,-0.04,0.00,111.06,110.96,118.80,112.68,112.89,60.26,14.27,18.96,0.00,0.07,0.10
9/1/2018,RCL,18699.75,0.12,100.10,-0.06,439346.00,104.17,3.00,203.60,3.86,1.39,0.07,8.41,14.79,0.00,-0.02,-0.02,0.00,121.73,117.55,119.37,114.68,114.81,67.00,12.61,18.37,-0.68,0.10,-0.08
10/1/2018,RCL,18733.74,0.18,98.60,-0.01,444148.00,104.05,3.15,204.60,1.49,1.49,0.07,8.57,11.00,-0.08,-0.05,0.03,0.00,111.93,120.09,119.21,115.74,115.06,56.89,10.25,17.29,-0.17,-0.08,-0.07
11/1/2018,RCL,18733.74,-0.33,97.50,-0.01,445807.00,103.96,3.12,202.30,1.49,1.49,0.07,8.57,11.00,0.02,-0.01,0.00,0.00,104.13,117.48,118.07,116.30,114.18,50.60,7.50,15.75,0.00,-0.07,-0.06
12/1/2018,RCL,18733.74,-0.32,98.30,-0.19,436884.00,103.87,2.83,201.00,1.49,1.49,0.07,8.57,11.00,-0.10,-0.02,-0.02,0.00,98.30,109.11,116.33,116.51,112.58,46.30,4.79,13.86,-0.12,-0.06,0.05
1/1/2019,RCL,18835.41,0.19,91.20,0.01,439793.00,103.27,2.71,199.10,1.19,1.55,0.07,8.74,12.72,0.08,0.03,0.00,0.00,103.36,105.89,115.09,116.46,111.84,49.80,2.29,11.76,-0.28,0.05,0.11
2/1/2019,RCL,18835.41,0.42,93.80,-0.08,440875.00,102.82,2.68,199.20,1.19,1.55,0.07,8.74,12.72,0.03,0.02,-0.03,0.00,114.34,109.18,114.37,116.80,112.71,56.91,0.29,9.60,0.00,0.11,-0.01
3/1/2019,RCL,18835.41,0.56,98.40,0.01,446954.00,102.90,2.57,200.80,1.19,1.55,0.07,8.74,12.72,0.01,-0.03,-0.04,0.00,112.81,113.85,113.39,117.03,113.17,55.30,-1.16,7.47,0.64,-0.01,0.03
4/1/2019,RCL,18962.18,0.53,97.20,-0.04,447230.00,102.38,2.53,202.10,2.25,1.58,0.07,8.80,13.44,0.04,-0.02,0.02,0.00,116.29,118.08,113.16,117.02,114.04,57.38,-1.67,5.46,0.00,0.03,0.05
5/1/2019,RCL,18962.18,0.21,100.00,-0.02,448985.00,102.58,2.40,201.70,2.25,1.58,0.07,8.80,13.44,-0.07,-0.01,-0.02,0.00,121.60,120.34,113.89,117.34,115.52,60.50,-1.25,3.74,0.00,0.05,-0.03
6/1/2019,RCL,18962.18,0.02,98.20,-0.02,448992.00,102.59,2.07,200.30,2.25,1.58,0.07,8.80,13.44,0.07,0.00,-0.01,0.00,117.70,121.75,114.94,117.19,116.17,56.66,-1.07,2.22,0.00,-0.03,-0.06
7/1/2019,RCL,19130.93,0.17,98.40,-0.02,453667.00,102.20,2.06,200.70,4.20,1.49,0.07,9.14,11.64,0.01,-0.02,0.00,0.00,111.02,119.72,115.41,116.64,115.83,51.54,-0.92,0.98,-0.42,-0.06,-0.06
8/1/2019,RCL,19130.93,-0.01,89.80,0.01,455967.00,102.91,1.63,199.20,4.20,1.49,0.07,9.14,11.64,-0.03,-0.02,-0.05,0.00,104.09,113.51,115.22,115.80,114.59,46.82,-1.46,-0.02,0.00,-0.06,0.04
9/1/2019,RCL,19130.93,0.08,93.20,-0.05,452048.00,102.58,1.70,198.40,4.20,1.49,0.07,9.14,11.64,0.01,-0.01,0.07,0.00,108.02,110.11,114.75,114.93,114.01,49.44,-2.63,-0.84,-0.13,0.04,-0.02
10/1/2019,RCL,19215.69,0.23,95.50,-0.03,453451.00,101.78,1.71,198.60,1.31,1.49,0.06,8.94,14.76,0.02,0.00,-0.02,0.00,105.78,108.08,113.23,113.86,113.14,47.58,-2.89,-1.42,-0.39,-0.02,0.08
11/1/2019,RCL,19215.69,-0.05,96.80,0.00,455933.00,102.10,1.81,199.00,1.31,1.49,0.06,8.94,14.76,0.04,0.01,-0.02,0.00,114.58,111.38,113.21,113.55,113.58,53.69,-2.24,-1.70,0.00,0.08,0.09
12/1/2019,RCL,19215.69,-0.09,99.30,-0.01,458923.00,101.76,1.86,199.00,1.31,1.49,0.06,8.94,14.76,0.03,0.01,0.02,0.00,124.87,116.83,114.60,114.09,115.31,59.47,-0.60,-1.64,-0.45,0.09,0.02
1/1/2020,RCL,18989.88,0.39,99.80,0.03,456113.00,101.30,1.76,199.30,-6.91,2.27,0.01,0.84,38.30,0.00,-0.03,-0.06,0.00,127.68,123.98,116.66,115.20,117.13,60.71,0.83,-1.36,-0.10,0.02,-0.18
2/1/2020,RCL,18989.88,0.27,101.00,-0.01,457898.00,101.70,1.50,196.70,-6.91,2.27,0.01,0.84,38.30,-0.08,0.01,-0.04,0.00,104.85,120.47,116.57,115.12,115.63,46.03,0.51,-1.16,0.01,-0.18,-0.59
3/1/2020,RCL,18989.88,-0.22,89.10,-0.65,432392.00,97.87,0.87,193.10,-6.91,2.27,0.01,0.84,38.30,-0.13,-0.05,-0.14,0.00,42.81,92.59,110.77,111.82,105.93,26.90,-2.00,-1.27,-0.04,-0.59,-0.17
4/1/2020,RCL,17378.71,-0.67,71.80,-1.27,375918.00,84.96,0.66,185.50,-7.83,2.72,-0.06,-9.24,0.00,0.14,0.02,-0.01,0.00,35.64,61.48,104.57,107.78,96.56,25.58,-5.20,-1.74,-0.11,-0.17,0.17
5/1/2020,RCL,17378.71,0.00,72.30,0.94,442045.00,86.33,0.67,188.60,-7.83,2.72,-0.06,-9.24,0.00,0.06,0.02,-0.05,0.00,41.77,40.11,98.58,103.51,89.26,28.76,-8.98,-2.58,-0.08,0.17,0.38
6/1/2020,RCL,17378.71,0.55,78.10,0.47,472249.00,91.75,0.73,191.20,-7.83,2.72,-0.06,-9.24,0.00,0.02,0.03,-0.02,0.00,57.60,45.00,93.39,100.55,85.04,36.32,-12.07,-3.63,0.06,0.38,-0.12
7/1/2020,RCL,18743.72,0.51,72.50,0.10,481169.00,95.24,0.62,193.00,-6.29,2.82,-0.13,-19.73,0.00,0.06,-0.02,-0.01,0.00,50.82,50.06,88.03,97.67,80.47,34.63,-15.36,-5.01,0.20,-0.12,0.16
8/1/2020,RCL,18743.72,0.32,74.10,0.01,482391.00,96.12,0.65,194.30,-6.29,2.82,-0.13,-19.73,0.00,0.08,0.00,-0.03,0.00,59.20,55.87,83.85,95.52,77.64,38.45,-17.74,-6.73,0.05,0.16,0.13
9/1/2020,RCL,18743.72,0.14,80.40,0.12,492700.00,96.07,0.68,195.50,-6.29,2.82,-0.13,-19.73,0.00,-0.04,0.00,-0.03,0.00,66.98,59.00,80.81,93.52,76.22,41.85,-20.06,-8.89,0.06,0.13,-0.07
10/1/2020,RCL,18924.26,0.04,81.80,0.01,490826.00,96.83,0.79,196.50,-6.02,2.71,-0.18,-27.12,0.00,-0.02,0.04,0.04,0.00,62.19,62.79,77.11,90.71,74.35,40.37,-22.26,-11.46,0.14,-0.07,0.14
11/1/2020,RCL,18924.26,-0.06,76.90,-0.08,486833.00,97.12,0.87,198.30,-6.02,2.71,-0.18,-27.12,0.00,0.12,0.06,0.02,0.00,70.94,66.71,74.30,88.45,73.89,44.25,-24.50,-14.24,0.06,0.14,0.07
12/1/2020,RCL,18924.26,0.09,80.70,-0.10,488876.00,98.14,0.93,200.50,-6.02,2.71,-0.18,-27.12,0.00,0.05,0.05,-0.02,0.00,76.11,69.75,71.20,86.27,74.19,46.46,-27.79,-17.10,-0.02,0.07,-0.06
1/1/2021,RCL,19216.22,0.43,79.00,0.40,513269.00,99.26,1.08,204.80,-4.66,2.75,-0.17,-24.87,0.00,0.00,0.07,0.03,0.00,71.27,72.77,66.95,83.58,73.80,44.67,-31.94,-20.08,0.00,-0.06,0.07
2/1/2021,RCL,19216.22,0.55,76.80,-0.22,503650.00,96.22,1.26,210.60,-4.66,2.75,-0.17,-24.87,0.00,0.03,0.02,0.07,0.00,76.39,74.59,62.90,81.37,74.14,47.00,-33.93,-22.85,-0.19,0.07,0.16
3/1/2021,RCL,19216.22,0.71,84.90,0.61,558369.00,98.86,1.61,215.00,-4.66,2.75,-0.17,-24.87,0.00,0.03,-0.02,0.07,0.00,88.32,78.66,61.55,80.11,76.04,52.05,-29.15,-24.75,0.00,0.16,-0.02
4/1/2021,RCL,19544.25,0.82,88.30,0.01,555865.00,99.02,1.64,217.90,-5.29,3.27,-0.16,-22.33,0.00,0.05,-0.03,-0.01,0.00,86.70,83.80,64.92,79.12,77.46,51.34,-23.32,-25.63,-0.05,-0.02,-0.02
5/1/2021,RCL,19544.25,0.80,82.90,-0.12,550441.00,99.78,1.62,224.90,-5.29,3.27,-0.16,-22.33,0.00,0.00,0.00,0.07,0.00,85.11,86.71,68.72,77.87,78.48,50.60,-18.09,-25.67,-0.04,-0.02,0.05
6/1/2021,RCL,19544.25,0.93,85.50,0.03,553044.00,100.19,1.52,228.90,-5.29,3.27,-0.16,-22.33,0.00,0.03,0.02,-0.08,0.00,89.43,87.08,72.39,76.96,79.94,52.59,-13.88,-24.98,0.12,0.05,-0.12
7/1/2021,RCL,19672.59,0.48,81.20,-0.12,541721.00,100.87,1.32,231.85,-5.59,4.05,-0.16,-21.63,0.00,0.01,-0.04,-0.02,0.00,78.91,84.49,74.03,75.09,79.80,47.57,-9.25,-23.54,-0.13,-0.12,0.00
8/1/2021,RCL,19672.59,0.21,70.30,0.06,548310.00,100.84,1.28,233.42,-5.59,4.05,-0.16,-21.63,0.00,0.03,0.00,0.00,0.00,79.11,82.49,76.21,72.71,79.71,47.67,-5.47,-21.42,0.07,0.00,0.07
9/1/2021,RCL,19672.59,0.27,72.80,0.01,552617.00,99.85,1.37,235.68,-5.59,4.05,-0.16,-21.63,0.00,-0.04,0.01,0.05,0.00,84.74,80.92,78.17,70.50,80.38,50.59,-2.35,-18.60,0.00,0.07,0.02
10/1/2021,RCL,20006.18,0.83,71.70,0.06,562296.00,101.36,1.58,240.47,-5.35,5.34,-0.16,-20.87,0.00,0.07,-0.02,0.00,0.00,86.72,83.52,79.69,69.54,81.22,51.61,1.12,-14.92,0.00,0.02,-0.04
11/1/2021,RCL,20006.18,0.49,67.40,-0.01,565690.00,101.96,1.56,243.29,-5.35,5.34,-0.16,-20.87,0.00,-0.02,-0.01,0.00,0.00,83.59,85.01,81.33,71.58,81.54,49.86,3.76,-10.74,0.02,-0.04,-0.12
12/1/2021,RCL,20006.18,0.31,70.60,-0.18,556810.00,101.76,1.47,241.34,-5.35,5.34,-0.16,-20.87,0.00,0.03,-0.02,0.03,0.00,73.74,81.35,81.55,73.48,80.50,44.70,5.23,-6.92,0.09,-0.12,0.09
1/1/2022,RCL,19924.09,0.84,67.20,0.17,576000.00,102.15,1.76,246.45,-4.58,7.26,-0.16,-20.79,0.00,-0.06,-0.06,0.13,0.00,80.34,79.22,81.88,75.41,80.48,48.54,8.13,-3.42,-0.02,0.09,0.03
2/1/2022,RCL,19924.09,0.91,62.80,0.02,581768.00,102.90,1.93,252.66,-4.58,7.26,-0.16,-20.79,0.00,-0.02,0.02,0.03,0.00,83.12,79.07,82.79,76.69,80.83,50.12,11.29,-0.16,-0.06,0.03,-0.11
3/1/2022,RCL,19924.09,1.34,59.40,0.02,587570.00,103.57,2.13,260.01,-4.58,7.26,-0.16,-20.79,0.00,0.03,-0.02,-0.02,0.00,73.72,79.06,82.58,77.83,79.88,45.09,12.87,2.81,-0.04,-0.11,0.10
4/1/2022,RCL,19895.27,0.56,65.20,0.07,590238.00,104.26,2.75,265.31,-2.05,8.99,-0.14,-17.55,0.00,-0.09,-0.01,0.06,0.00,81.21,79.35,82.03,78.93,80.06,49.44,13.72,5.37,0.00,0.10,-0.24
5/1/2022,RCL,19895.27,1.10,58.40,-0.04,591793.00,104.19,2.90,273.26,-2.05,8.99,-0.14,-17.55,0.00,0.00,-0.02,0.08,0.00,62.13,72.35,80.14,78.69,77.67,40.62,9.92,7.08,0.00,-0.24,-0.29
6/1/2022,RCL,19895.27,1.37,50.00,-0.02,598145.00,104.18,3.14,280.22,-2.05,8.99,-0.14,-17.55,0.00,-0.08,0.02,-0.06,0.00,44.19,62.51,77.00,77.79,73.21,34.41,4.25,7.81,0.00,-0.29,-0.21
3/1/2013,TSLA,16441.49,0.26,78.60,-0.12,369062.00,99.10,1.96,204.00,0.00,5.79,-0.31,-0.18,0.00,0.04,0.01,0.00,0.00,2.47,2.44,2.17,2.08,2.17,63.78,7.85,9.21,0.00,-0.01,0.25
4/1/2013,TSLA,16464.40,-0.10,76.40,-0.13,367290.00,98.99,1.76,203.50,-0.02,2.00,-0.18,-0.13,0.00,0.02,-0.02,0.00,0.00,3.08,2.68,2.23,2.15,2.29,73.63,8.21,8.96,0.00,0.25,0.76
5/1/2013,TSLA,16464.40,0.18,84.50,-0.08,369648.00,99.08,1.93,204.10,-0.02,2.00,-0.18,-0.13,0.00,0.03,0.02,0.03,0.00,5.43,3.66,2.47,2.34,2.71,87.56,13.71,9.26,0.00,0.76,0.23
6/1/2013,TSLA,16464.40,0.24,84.10,-0.14,370847.00,99.21,2.30,204.30,-0.02,2.00,-0.18,-0.13,0.00,-0.01,0.01,0.00,0.00,6.70,5.07,2.83,2.58,3.24,90.49,20.86,10.37,0.00,0.23,0.23
7/1/2013,TSLA,16594.74,0.04,85.10,-0.09,373447.00,98.91,2.58,204.40,-0.02,2.84,-0.09,-0.09,0.00,0.06,0.02,0.01,0.00,8.21,6.78,3.31,2.88,3.90,92.70,29.02,12.51,0.00,0.23,0.22
8/1/2013,TSLA,16594.74,0.12,82.10,-0.13,372419.00,99.49,2.74,204.20,-0.02,2.84,-0.09,-0.09,0.00,-0.03,0.00,-0.03,0.00,10.03,8.31,3.92,3.28,4.72,94.38,38.12,15.85,0.00,0.22,0.16
9/1/2013,TSLA,16594.74,0.12,77.50,-0.11,372515.00,100.02,2.81,203.90,-0.02,2.84,-0.09,-0.09,0.00,0.04,0.03,-0.01,0.00,11.60,9.95,4.66,3.77,5.64,95.38,46.78,20.24,0.00,0.16,0.00
10/1/2013,TSLA,16712.76,-0.26,73.20,-0.08,373492.00,99.90,2.62,202.50,0.00,2.62,-0.04,-0.04,0.00,0.04,-0.02,0.01,0.00,11.65,11.09,5.41,4.25,6.44,95.40,53.48,25.22,0.00,0.00,-0.21
11/1/2013,TSLA,16712.76,-0.20,75.10,-0.06,373940.00,100.15,2.72,201.20,0.00,2.62,-0.04,-0.04,0.00,0.03,0.01,0.00,0.00,9.15,10.80,5.96,4.59,6.80,72.05,57.06,30.57,0.00,-0.21,0.06
12/1/2013,TSLA,16712.76,-0.01,82.50,-0.09,376621.00,100.36,2.90,202.00,0.00,2.62,-0.04,-0.04,0.00,0.03,0.00,0.00,0.00,9.65,10.15,6.54,4.96,7.18,73.46,60.36,36.40,0.00,0.06,0.13
1/1/2014,TSLA,16654.25,0.37,81.20,-0.20,373327.00,99.98,2.86,203.80,-0.03,3.93,-0.05,-0.07,0.00,-0.03,0.01,-0.02,0.00,10.94,9.91,7.21,5.40,7.68,76.69,64.09,42.61,0.13,0.13,0.26
2/1/2014,TSLA,16654.25,0.37,81.60,-0.03,378580.00,100.75,2.71,205.70,-0.03,3.93,-0.05,-0.07,0.00,0.05,0.00,0.00,0.00,13.73,11.44,8.09,5.99,8.49,81.88,67.95,48.64,0.05,0.26,0.13
3/1/2014,TSLA,16654.25,0.64,80.00,-0.03,382404.00,101.74,2.72,207.00,-0.03,3.93,-0.05,-0.07,0.00,0.00,-0.02,0.05,0.00,15.54,13.40,9.09,6.66,9.43,84.30,71.58,54.27,0.03,0.13,-0.11
4/1/2014,TSLA,16868.11,0.33,84.10,-0.06,386507.00,101.80,2.71,208.30,-0.03,4.31,-0.05,-0.09,0.00,0.00,-0.04,0.01,0.00,13.89,14.39,9.97,7.26,10.02,74.46,73.69,59.23,-0.04,-0.11,-0.04
5/1/2014,TSLA,16868.11,0.35,81.90,-0.09,386929.00,102.21,2.56,208.00,-0.03,4.31,-0.05,-0.09,0.00,0.02,-0.02,0.00,0.00,13.31,14.25,10.76,7.82,10.46,71.35,72.53,63.06,0.01,-0.04,0.10
6/1/2014,TSLA,16868.11,0.19,82.50,-0.08,387863.00,102.56,2.60,208.30,-0.03,4.31,-0.05,-0.09,0.00,0.03,0.03,-0.01,0.00,14.64,13.95,11.46,8.46,11.02,74.05,70.21,65.66,0.08,0.10,0.02
7/1/2014,TSLA,17064.62,-0.04,81.80,-0.07,388261.00,102.84,2.54,208.00,-0.04,4.68,-0.05,-0.11,0.00,-0.02,-0.04,0.00,0.00,14.88,14.28,12.09,9.10,11.53,74.52,66.41,67.10,0.04,0.02,0.14
8/1/2014,TSLA,17064.62,-0.17,82.50,-0.03,391217.00,102.65,2.42,207.00,-0.04,4.68,-0.05,-0.11,0.00,0.04,0.00,0.00,0.00,17.04,15.52,12.77,9.84,12.27,78.30,61.73,67.62,0.07,0.14,0.04
9/1/2014,TSLA,17064.62,0.08,84.60,-0.10,389680.00,102.96,2.53,206.40,-0.04,4.68,-0.05,-0.11,0.00,-0.02,-0.04,-0.01,0.00,17.66,16.53,13.36,10.60,12.99,79.26,56.36,67.17,0.08,0.04,-0.10
10/1/2014,TSLA,17141.24,-0.25,86.90,-0.04,390597.00,102.97,2.30,203.40,-0.06,5.40,-0.06,-0.16,0.00,0.03,0.04,-0.02,0.00,15.96,16.89,13.70,11.28,13.38,70.15,51.08,65.72,0.05,-0.10,0.03
11/1/2014,TSLA,17141.24,-0.54,88.80,-0.05,391592.00,103.60,2.33,200.90,-0.06,5.40,-0.06,-0.16,0.00,0.03,-0.02,-0.03,0.00,16.44,16.69,14.06,11.98,13.79,71.16,48.68,63.58,0.08,0.03,-0.11
12/1/2014,TSLA,17141.24,-0.57,93.60,-0.06,388223.00,103.59,2.21,197.00,-0.06,5.40,-0.06,-0.16,0.00,0.00,0.02,0.02,0.00,14.58,15.66,14.48,12.55,13.90,62.37,45.59,60.70,0.03,-0.11,-0.07
1/1/2015,TSLA,17280.65,-0.47,98.10,-0.04,385558.00,102.80,1.88,192.00,-0.08,6.41,-0.07,-0.21,0.00,-0.03,-0.01,-0.04,0.00,13.55,14.86,14.78,12.96,13.85,58.11,41.63,57.13,0.05,-0.07,0.04
2/1/2015,TSLA,17280.65,0.43,95.40,-0.14,385104.00,102.16,1.98,191.10,-0.08,6.41,-0.07,-0.21,0.00,0.06,0.01,-0.02,0.00,14.04,14.06,15.02,13.32,13.88,59.54,36.10,53.09,-0.04,0.04,-0.08
3/1/2015,TSLA,17280.65,0.60,93.00,-0.05,391056.00,101.81,2.04,191.50,-0.08,6.41,-0.07,-0.21,0.00,-0.01,0.03,0.00,0.00,12.98,13.53,14.96,13.56,13.76,55.17,29.41,48.55,0.05,-0.08,0.09
4/1/2015,TSLA,17380.88,0.20,95.90,-0.04,391375.00,101.23,1.94,190.90,-0.10,8.04,-0.09,-0.28,0.00,0.01,-0.03,0.02,0.00,14.11,13.71,14.85,13.77,13.80,58.63,24.74,43.92,0.04,0.09,0.14
5/1/2015,TSLA,17380.88,0.51,90.70,-0.05,394332.00,100.75,2.20,193.40,-0.10,8.04,-0.09,-0.28,0.00,0.01,0.01,-0.01,0.00,16.15,14.41,15.03,13.99,14.12,64.05,21.38,39.44,0.05,0.14,0.06
6/1/2015,TSLA,17380.88,0.35,96.10,-0.05,394859.00,100.45,2.36,194.80,-0.10,8.04,-0.09,-0.28,0.00,-0.02,0.03,-0.01,0.00,17.13,15.80,15.32,14.27,14.52,66.35,17.94,35.17,0.08,0.06,0.04
7/1/2015,TSLA,17437.08,0.01,93.10,-0.02,398128.00,101.11,2.32,193.90,-0.12,4.74,-0.10,-0.35,0.00,0.02,-0.04,-0.04,0.00,17.77,17.02,15.56,14.70,14.95,67.78,15.58,31.23,0.06,0.04,-0.08
8/1/2015,TSLA,17437.08,-0.14,91.90,-0.05,397710.00,100.88,2.17,191.90,-0.12,4.74,-0.10,-0.35,0.00,-0.06,0.00,0.03,0.00,16.30,17.07,15.67,15.03,15.13,61.31,12.06,27.16,0.03,-0.08,0.03
9/1/2015,TSLA,17437.08,-0.16,87.20,-0.04,396112.00,100.61,2.17,189.10,-0.12,4.74,-0.10,-0.35,0.00,-0.03,-0.03,0.01,0.00,16.86,16.98,15.66,15.33,15.36,62.76,8.97,23.09,0.10,0.03,-0.12
10/1/2015,TSLA,17462.58,-0.04,90.00,-0.09,394425.00,100.15,2.07,187.50,-0.17,6.45,-0.13,-0.46,0.00,0.08,-0.02,0.00,0.00,14.80,15.99,15.44,15.38,15.29,54.59,6.91,19.23,0.00,-0.12,0.00
11/1/2015,TSLA,17462.58,-0.21,91.30,-0.03,396141.00,99.38,2.26,185.70,-0.17,6.45,-0.13,-0.46,0.00,0.01,0.04,0.00,0.00,14.73,15.46,15.34,15.34,15.21,54.32,5.04,15.78,-0.01,0.00,0.04
12/1/2015,TSLA,17462.58,-0.34,92.60,-0.02,397244.00,98.86,2.24,183.50,-0.17,6.45,-0.13,-0.46,0.00,-0.02,-0.03,-0.03,0.00,15.34,14.96,15.26,15.41,15.23,56.29,4.45,13.01,0.00,0.04,-0.11
1/1/2016,TSLA,17565.47,0.17,92.00,-0.08,394576.00,99.41,2.09,182.60,-0.14,8.47,-0.13,-0.52,0.00,-0.06,-0.03,0.02,0.00,13.64,14.57,15.19,15.43,15.02,49.90,3.29,10.62,0.09,-0.11,-0.17
2/1/2016,TSLA,17565.47,0.08,91.70,0.03,398149.00,98.89,1.78,181.30,-0.14,8.47,-0.13,-0.52,0.00,0.00,0.01,-0.01,0.00,11.31,13.43,15.01,15.26,14.52,42.77,1.32,8.39,0.03,-0.17,0.27
3/1/2016,TSLA,17565.47,0.43,91.00,-0.13,396959.00,98.14,1.89,182.10,-0.14,8.47,-0.13,-0.52,0.00,0.07,0.01,0.01,0.00,14.41,13.12,15.04,15.24,14.51,52.50,1.21,6.54,0.05,0.27,0.16
4/1/2016,TSLA,17618.58,0.47,89.00,-0.05,398099.00,98.44,1.81,183.20,-0.14,3.71,-0.12,-0.56,0.00,0.01,0.01,0.03,0.00,16.73,14.15,15.33,15.22,14.80,58.23,1.88,5.01,0.10,0.16,-0.14
5/1/2016,TSLA,17618.58,0.40,94.70,-0.05,399909.00,98.21,1.81,185.30,-0.14,3.71,-0.12,-0.56,0.00,0.02,0.00,-0.02,0.00,14.44,15.19,15.36,15.06,14.76,51.62,1.23,3.81,0.03,-0.14,-0.01
6/1/2016,TSLA,17618.58,0.33,93.50,-0.01,404677.00,98.68,1.64,187.60,-0.14,3.71,-0.12,-0.56,0.00,0.00,0.01,-0.01,0.00,14.32,15.17,15.21,14.98,14.70,51.29,-0.43,2.77,-0.04,-0.01,0.04
7/1/2016,TSLA,17724.49,-0.16,90.00,-0.04,403648.00,98.84,1.50,187.70,0.01,3.70,-0.08,-0.43,0.00,0.04,0.03,-0.01,0.00,14.89,14.55,15.04,14.90,14.72,52.83,-2.41,1.73,-0.17,0.04,0.00
8/1/2016,TSLA,17724.49,0.09,89.80,-0.05,403861.00,98.73,1.56,186.60,0.01,3.70,-0.08,-0.43,0.00,0.00,0.01,0.03,0.00,14.92,14.71,14.82,14.92,14.75,52.90,-3.24,0.81,0.06,0.00,-0.10
9/1/2016,TSLA,17724.49,0.24,91.20,-0.06,406384.00,98.63,1.63,186.90,0.01,3.70,-0.08,-0.43,0.00,0.00,0.02,-0.01,0.00,13.48,14.43,14.61,14.92,14.58,48.45,-4.76,-0.21,-0.05,-0.10,0.00
10/1/2016,TSLA,17812.56,0.12,87.20,-0.04,407253.00,98.71,1.76,186.70,-0.04,3.09,-0.05,-0.32,0.00,-0.02,-0.04,0.04,0.00,13.45,13.95,14.34,14.89,14.43,48.33,-4.63,-1.09,0.06,0.00,-0.06
11/1/2016,TSLA,17812.56,-0.16,93.80,-0.07,405872.00,98.30,2.14,186.30,-0.04,3.09,-0.05,-0.32,0.00,0.05,0.06,0.08,0.00,12.61,13.18,14.17,14.87,14.19,45.73,-4.57,-1.75,0.06,-0.06,0.06
12/1/2016,TSLA,17812.56,0.03,98.20,0.03,413211.00,98.91,2.49,188.20,-0.04,3.09,-0.05,-0.32,0.00,0.02,0.00,0.04,0.00,13.37,13.14,14.07,14.83,14.08,48.45,-5.04,-2.44,0.02,0.06,0.19
1/1/2017,TSLA,17889.09,0.58,98.50,-0.06,416024.00,98.73,2.43,190.70,-0.14,3.32,-0.04,-0.32,0.00,0.02,-0.01,-0.03,0.00,15.95,13.98,14.12,14.82,14.33,56.43,-3.61,-3.05,-0.02,0.19,0.10
2/1/2017,TSLA,17889.09,0.31,96.30,-0.04,416011.00,98.42,2.42,191.60,-0.14,3.32,-0.04,-0.32,0.00,0.04,-0.02,-0.02,0.00,17.58,15.64,14.42,14.85,14.76,60.56,-0.83,-3.28,-0.02,0.10,-0.02
3/1/2017,TSLA,17889.09,0.08,96.90,-0.04,414942.00,99.07,2.48,191.50,-0.14,3.32,-0.04,-0.32,0.00,0.00,0.01,-0.03,0.00,17.21,16.92,14.87,14.82,15.09,59.18,-0.20,-3.26,-0.03,-0.02,0.18
4/1/2017,TSLA,17979.22,0.30,97.00,-0.05,416702.00,100.05,2.30,193.00,-0.14,3.19,-0.04,-0.31,0.00,0.01,0.01,-0.02,0.00,20.32,18.37,15.33,15.02,15.79,66.14,0.18,-2.97,0.02,0.18,0.04
5/1/2017,TSLA,17979.22,0.09,97.10,-0.07,414274.00,100.14,2.30,192.80,-0.14,3.19,-0.04,-0.31,0.00,0.01,-0.03,-0.04,0.00,21.10,19.54,15.67,15.23,16.49,67.64,1.74,-2.41,0.01,0.04,0.16
6/1/2017,TSLA,17979.22,0.09,95.00,0.00,416360.00,100.31,2.19,193.60,-0.14,3.19,-0.04,-0.31,0.00,0.01,0.02,0.01,0.00,24.39,21.94,16.43,15.71,17.55,73.03,4.49,-1.39,0.03,0.16,-0.10
7/1/2017,TSLA,18127.99,-0.07,93.40,-0.04,416487.00,100.14,2.32,193.50,-0.25,3.87,-0.06,-0.57,0.00,0.02,-0.01,0.00,0.00,21.92,22.47,17.01,16.07,18.13,64.37,6.68,-0.13,0.07,-0.10,0.07
8/1/2017,TSLA,18127.99,0.30,96.80,-0.07,417014.00,99.69,2.21,193.80,-0.25,3.87,-0.06,-0.57,0.00,0.00,-0.02,-0.02,0.00,23.39,23.23,17.67,16.47,18.83,66.89,9.43,1.43,0.03,0.07,0.02
9/1/2017,TSLA,18127.99,0.53,95.10,0.01,426455.00,99.78,2.20,194.80,-0.25,3.87,-0.06,-0.57,0.00,0.03,0.04,0.03,0.00,23.86,23.06,18.36,16.98,19.50,67.67,13.10,3.44,0.00,0.02,-0.04
10/1/2017,TSLA,18310.30,-0.06,100.70,-0.03,426656.00,101.04,2.36,194.90,-0.27,4.47,-0.07,-0.79,0.00,0.02,-0.02,0.00,0.00,22.98,23.41,19.09,17.57,19.97,64.58,16.09,5.63,-0.08,-0.04,-0.10
